time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-01-04 00:00:00,87.2362083333333,156.677916666667,-23.0958333333333,78.0008927040671,4.49639501675832,0,0
1979-01-05 00:00:00,97.7172083333333,171.9575,-21.81,81.1430211459031,4.86050655570718,0,0
1979-01-06 00:00:00,96.3165833333333,170.04,-19.1,80.8665947259026,5.15718125885306,0,0
1979-01-07 00:00:00,100.608416666667,150.93,-22.69625,81.5494884973089,3.48776166885227,0,0
1979-01-08 00:00:00,101.299291666667,143.102083333333,-23.12,83.4512954870318,4.52999709808239,0,0
1979-01-09 00:00:00,75.30875,192.9175,-19.32,82.9811075078242,2.8962732484567,0,0
1979-01-10 00:00:00,94.5529583333333,168.975416666667,-20.30375,82.0422136090222,4.61880310233967,0,0
1979-01-11 00:00:00,103.176583333333,215.420416666667,-14.5454166666666,82.2905987246374,5.18338935797864,0,0
1979-01-12 00:00:00,100.29475,159.484166666667,-20.9991666666666,78.5992387747325,4.2138715008097,0,0.00067
1979-01-13 00:00:00,97.9741666666667,154.110833333333,-23.32,70.846031778466,2.30991188475572,0,0
1979-01-14 00:00:00,50.76475,256.1525,-13.42875,86.0576304050278,2.65253781655174,0,0.02592
1979-01-15 00:00:00,69.04625,276.11,-8.26249999999997,89.7092566502528,6.47154316208572,0,0.131503
1979-01-16 00:00:00,108.904625,182.9375,-17.2070833333333,83.0023541993696,7.68563114707599,0,0.038399
1979-01-17 00:00:00,84.1809166666667,171.47125,-27.1041666666666,81.2598622465356,3.59013450736594,0,0.00756
1979-01-18 00:00:00,91.677625,217.312916666667,-16.49625,85.499198532774,2.31449237585518,0,0.014444
1979-01-19 00:00:00,109.982083333333,228.45625,-10.4445833333333,88.6095128813395,4.82358920352685,0,0.006559
1979-01-20 00:00:00,110.071083333333,169.4375,-18.8704166666666,85.8892870021027,3.19151740342354,0,0
1979-01-21 00:00:00,48.3827916666667,265.937083333333,-9.91416666666664,91.4285809502517,5.60214439750367,0,0.081608
1979-01-22 00:00:00,81.29625,284.109583333333,-4.35749999999998,95.8791913133385,1.72796475755119,0,0.000788
1979-01-23 00:00:00,71.8877908333333,277.79875,-4.49041666666664,92.0708735296337,5.12798579179552,0,0
1979-01-24 00:00:00,105.070708333333,212.55375,-9.50708333333331,91.5672389439533,4.14839217960021,0,0
1979-01-25 00:00:00,70.015375,288.76875,-4.67874999999998,91.8503302388011,4.04346086342931,0,0.071482
1979-01-26 00:00:00,98.4607083333333,252.25875,-8.22041666666665,88.3323355149934,7.86148327141626,0,0.041876
1979-01-27 00:00:00,118.754833333333,162.675833333333,-18.1670833333333,84.8203658909647,5.07160665554202,0,1.3e-05
1979-01-28 00:00:00,104.676333333333,212.164583333333,-14.3370833333333,83.6800220323298,3.18914990647257,0,0.001506
1979-01-29 00:00:00,43.3804166666667,282.76,-5.41958333333331,92.813690177151,2.77116282083488,0,0.01278
1979-01-30 00:00:00,48.5622916666667,287.39125,-4.06416666666664,91.3972330317866,4.71063893921554,0,0.002284
1979-01-31 00:00:00,88.59975,268.17,-6.91541666666664,88.6306778012425,4.31802670709109,0,0
1979-02-01 00:00:00,91.7755833333333,256.96375,-9.21333333333331,87.8029062654053,2.9658922495001,0,0
1979-02-02 00:00:00,77.5009583333333,258.445416666667,-9.16416666666664,85.7814084701485,4.5042981057604,0,0.003464
1979-02-03 00:00:00,108.424583333333,239.300833333333,-10.9604166666666,81.3197020505481,3.03123353386569,0,6.6e-05
1979-02-04 00:00:00,83.2387916666667,251.157916666667,-11.0470833333333,80.6093672962349,2.01882655452054,0,7.8e-05
1979-02-05 00:00:00,66.7594583333333,230.60375,-12.15125,81.6507965953079,2.22991372359763,0,0
1979-02-06 00:00:00,129.509625,156.071666666667,-18.8475,83.1983196463556,6.03795111853361,0,0
1979-02-07 00:00:00,117.323125,154.962083333333,-25.8258333333333,79.6853281306831,3.78392698225898,0,0
1979-02-08 00:00:00,71.7789166666667,249.995,-15.1358333333333,82.6015002625032,5.0925814066248,0,0.000135
1979-02-09 00:00:00,131.080583333333,201.3775,-13.7608333333333,85.5939732828045,4.70139738421445,0,0
1979-02-10 00:00:00,138.28875,160.34625,-21.4970833333333,82.0913345955792,4.6797685302349,0,0
1979-02-11 00:00:00,134.5115,151.950416666667,-23.9379166666666,80.8538935359435,3.43630428126207,0,0
1979-02-12 00:00:00,111.78675,208.59625,-19.7266666666666,82.3892482599892,3.01442211584258,0,0.008054
1979-02-13 00:00:00,83.4557916666667,260.41,-12.4116666666666,85.8261795324725,3.03933488850498,0,0.02662
1979-02-14 00:00:00,79.531375,258.247916666667,-9.22874999999997,87.1621020103401,4.25357540706935,0,0.039126
1979-02-15 00:00:00,87.7557916666667,250.162083333333,-11.6625,86.7513898780103,2.35613147613767,0,0
1979-02-16 00:00:00,121.114458333333,263.37125,-7.16666666666664,91.4386910986537,4.00152107012393,0,0
1979-02-17 00:00:00,74.433,280.837083333333,-6.02541666666664,94.290914965561,4.01776796834772,0,0
1979-02-18 00:00:00,120.194708333333,233.905833333333,-12.2054166666666,82.6320046776355,6.02660578051543,0,0
1979-02-19 00:00:00,142.8585,160.585,-23.4829166666666,82.366853842909,4.16645816163733,0,0.001523
1979-02-20 00:00:00,123.91675,234.255833333333,-16.7783333333333,81.9873407862212,4.79764002959849,0,0.004139
1979-02-21 00:00:00,149.868375,189.607083333333,-16.0108333333333,82.2231759294511,3.65195548231402,0,0.001802
1979-02-22 00:00:00,153.1405,207.833333333333,-7.91291541666665,92.2056365720104,5.78176705127023,0,0
1979-02-23 00:00:00,128.322666666667,276.91,-1.79583208333331,92.6477096171327,6.03960473994887,0,0.065368
1979-02-24 00:00:00,91.2335416666667,254.00375,-6.52624999999998,92.6599653354046,5.08142721432593,0.0002301,0.000235
1979-02-25 00:00:00,161.247208333333,265.51,0.185833333333359,94.3250768618607,6.01983305493113,0.0046944,0
1979-02-26 00:00:00,161.569291666667,191.005833333333,-9.38791666666664,91.2175824270158,4.54464642308929,0,0
1979-02-27 00:00:00,167.325791666667,178.33875,-12.7354166666666,87.8600530653303,5.19254828355456,0,0
1979-02-28 00:00:00,163.679,180.427083333333,-12.38208,83.4779476238241,3.70020874252704,0,0
1979-03-01 00:00:00,145.971958333333,213.065833333333,-6.90708333333332,69.079947032747,1.63645332233039,0,0
1979-03-02 00:00:00,151.634041666667,249.827916666667,-4.08166666666664,84.9945954199719,2.70927992448753,0,0
