"DateTime"	"Depth"	"temp"	"Kd"	"ShortWave"	"LongWave"	"AirTemp"	"RelHum"	"WindSpeed"	"Rain"	"Snow"
"2004-01-01"	1.8288	0.786111111111111	0.498575447	58.7925405502319	229.666250864665	-7.77833404541013	90.2749931689134	4.8472409356868	0	0
"2004-01-02"	1.8288	0.786111111111111	0.4968346767	56.3550831476847	239.28375116984	-5.83166859944659	94.5626805436308	4.67872801716388	0	0
"2004-01-03"	1.8288	0.844444444444446	0.4951060198	74.8607505162557	174.598750432332	-12.9949986775716	78.5866047236247	6.62396465983276	0	0
"2004-01-04"	1.8288	0.864583333333333	0.4933893505	61.0493756930033	216.644582748413	-17.1916685740153	79.1806729047447	3.75868788755003	0	0.000740000009536743
"2004-01-05"	1.8288	0.904166666666665	0.4916845443	77.7793753941854	175.077917098999	-21.1166671752929	72.9895156334181	5.83298803228075	0	0
"2004-01-06"	1.8288	0.924305555555556	0.4899914788	45.6562914848328	214.10458056132	-16.5216665903727	80.782914941892	7.03157359352141	0	0
"2004-01-07"	1.8288	1.00486111111111	0.488310033	80.8196659088135	171.774583180745	-15.5245829264323	86.0871537432524	3.13768445494388	0	0
"2004-01-08"	1.8288	1.00486111111111	0.4866400879	73.9410835901896	207.287916819255	-14.3833342234293	86.5219882914516	2.73441100546313	0	0
"2004-01-09"	1.8288	1.08541666666667	0.4849815257	29.6133337815603	249.941249211629	-12.3170824686686	89.0349042653157	1.64925875730822	0	0
"2004-01-10"	1.8288	1.08541666666667	0.4833342305	63.9255418777466	254.213335037231	-8.01958185831703	93.5475456044458	3.15442632684793	0	0
"2004-01-11"	1.8288	1.10555555555556	0.4816980879	49.4111675421397	266.159585316976	-6.55208435058591	94.3481080107933	4.38152471107471	0	0.00416600003838539
"2004-01-12"	1.8288	1.10555555555556	0.4800729849	63.7157494227091	255.033334096273	-6.81582870483396	90.8741813699015	4.44475782794161	0	0
"2004-01-13"	1.8288	1.14583333333333	0.4784588104	86.9352105458577	203.500001907349	-11.1058321634928	86.1324161635486	3.62532935383363	0	0
"2004-01-14"	1.8288	1.12569444444444	0.4768554542	69.5638756540914	230.522082646688	-11.1391662597656	88.1160343778846	5.02483026695102	0	0.0360340003669262
"2004-01-15"	1.8288	1.18611111111111	0.4752628082	40.0587915629148	255.990828831991	-11.7537521362304	88.9179306771631	4.23490122910836	0	0.00227400004863739
"2004-01-16"	1.8288	1.225	0.4736807653	36.1402500271797	284.239163716634	-6.87458394368487	91.2838303645328	5.42089204081335	0	0.00393200010061264
"2004-01-17"	1.8288	1.26388888888889	0.47210922	90.9061254560947	228.964166005452	-7.55624872843422	87.982661977785	6.15575140716302	0	0
"2004-01-18"	1.8288	1.32291666666667	0.4705480681	78.0427928169568	178.00125058492	-20.8304173787435	77.285556269121	6.41931615728369	0	0
"2004-01-19"	1.8288	1.34305555555555	0.4689972069	84.4051665465037	196.925420125326	-19.8283326466878	82.5212239357909	2.40803711264529	0	0
"2004-01-20"	1.8288	1.38194444444444	0.4674565349	55.3849579294523	238.150831222534	-14.3412492116292	87.8600117152566	4.02404653346174	0	0
"2004-01-21"	1.8288	1.42222222222222	0.4659259522	75.431458512942	230.818339029948	-12.5200021107991	79.9404252695105	7.9624225268164	0	0.00494899988174438
"2004-01-22"	1.8288	1.4625	0.4644053598	88.4953325986862	179.843752543132	-21.7741677602132	78.6771421821107	4.82841415762577	0	0
"2004-01-23"	1.8288	1.4625	0.4628946603	38.0754582484563	251.835419336955	-16.0962496439616	84.2873576306409	3.71444886875731	0	0.0170179998874664
"2004-01-24"	1.8288	1.44236111111111	0.4613937575	101.011375024604	202.040833791097	-15.604163869222	81.363984225275	3.17895868574793	0	0
"2004-01-25"	1.8288	1.44236111111111	0.4599025564	78.0284999509652	254.761249542236	-12.2233311971028	84.873956400015	5.97634748834519	0	0.0479039993137121
"2004-01-26"	1.8288	1.50277777777778	0.4584209632	78.3022080858548	258.966665903727	-9.55250142415362	87.7640445170192	4.11013677337659	0	0.0538320003989793
"2004-01-27"	1.8288	1.50277777777778	0.4569488854	89.7358329693476	218.192916870117	-15.4216668446859	85.0509682604634	5.35181847871044	0	0
"2004-01-28"	1.8288	1.4625	0.4554862315	108.53279153506	160.424998601278	-22.799164835612	79.7106487052044	5.76626446015756	0	0
"2004-01-29"	1.8288	1.4625	0.4540329115	96.787416656812	173.09791692098	-26.1600015004476	78.1617625717686	4.4525137562491	0	0
"2004-01-30"	1.8288	1.4625	0.4525888361	116.067041635513	128.805414517721	-26.6849998474121	80.5018706689552	4.05842291140259	0	0
"2004-01-31"	1.8288	1.42222222222222	0.4511539176	82.4430000782013	203.716668446859	-21.9054175059	82.3842981531565	2.29958662695066	0	0.0146669999882579
"2004-02-01"	1.8288	1.44236111111111	0.449728069	77.0048322677612	267.189994812012	-10.8125010172526	87.751464507033	1.82806592667409	0	0.0279239998891717
"2004-02-02"	1.8288	1.42222222222222	0.4483112047	80.6383752822876	272.018754323324	-7.93583272298175	88.2105840515573	3.57224335453032	0	0.00895199999213219
"2004-02-03"	1.8288	1.38194444444444	0.4469032399	123.534374713898	159.580001831055	-18.0258335113525	81.8946597519895	4.32790583058784	0	0
"2004-02-04"	1.8288	1.42222222222222	0.4455040912	96.4867918491364	200.161251703898	-18.341250483195	81.3471702247684	3.09386156662031	0	0.000179999992251396
"2004-02-05"	1.8288	1.44236111111111	0.4441136759	89.9481248855591	276.98291905721	-6.96958643595375	88.1528304353654	3.25933086509411	0	0.0258079998462927
