"DateTime"	"Depth"	"temp"	"Kd"	"ShortWave"	"LongWave"	"AirTemp"	"RelHum"	"WindSpeed"	"Rain"	"Snow"
"1990-06-29"	0	21.2	0.6045084253	295.89429440101	382.032501220703	25.4245836893718	70.8704746844434	2.61050303030107	0	0
"1990-06-29"	0.99998784	21.2	0.6045084253	295.89429440101	382.032501220703	25.4245836893718	70.8704746844434	2.61050303030107	0	0
"1990-06-29"	1.99997568	20	0.6045084253	295.89429440101	382.032501220703	25.4245836893718	70.8704746844434	2.61050303030107	0	0
"1990-06-29"	2.99996352	20	0.6045084253	295.89429440101	382.032501220703	25.4245836893718	70.8704746844434	2.61050303030107	0	0
"1990-06-29"	3.99995136	20	0.6045084253	295.89429440101	382.032501220703	25.4245836893718	70.8704746844434	2.61050303030107	0	0
"1990-06-29"	4.9999392	20	0.6045084253	295.89429440101	382.032501220703	25.4245836893718	70.8704746844434	2.61050303030107	0	0
"1990-06-29"	5.99992704	20	0.6045084253	295.89429440101	382.032501220703	25.4245836893718	70.8704746844434	2.61050303030107	0	0
"1990-06-29"	6.99991488	18.5	0.6045084253	295.89429440101	382.032501220703	25.4245836893718	70.8704746844434	2.61050303030107	0	0
"1990-06-29"	7.99990272	18.2	0.6045084253	295.89429440101	382.032501220703	25.4245836893718	70.8704746844434	2.61050303030107	0	0
"1990-06-29"	8.99989056	17.5	0.6045084253	295.89429440101	382.032501220703	25.4245836893718	70.8704746844434	2.61050303030107	0	0
"1990-07-30"	0	22	0.6348850611	285.688996970654	322.992084503174	17.4495877583822	64.3942415032504	4.19922067799637	0	0
"1990-07-30"	0.99998784	22	0.6348850611	285.688996970654	322.992084503174	17.4495877583822	64.3942415032504	4.19922067799637	0	0
"1990-07-30"	1.99997568	22	0.6348850611	285.688996970654	322.992084503174	17.4495877583822	64.3942415032504	4.19922067799637	0	0
"1990-07-30"	2.99996352	22	0.6348850611	285.688996970654	322.992084503174	17.4495877583822	64.3942415032504	4.19922067799637	0	0
"1990-07-30"	3.99995136	22	0.6348850611	285.688996970654	322.992084503174	17.4495877583822	64.3942415032504	4.19922067799637	0	0
"1990-07-30"	4.9999392	21.5	0.6348850611	285.688996970654	322.992084503174	17.4495877583822	64.3942415032504	4.19922067799637	0	0
"1990-07-30"	5.99992704	21.5	0.6348850611	285.688996970654	322.992084503174	17.4495877583822	64.3942415032504	4.19922067799637	0	0
"1990-07-30"	6.99991488	21.5	0.6348850611	285.688996970654	322.992084503174	17.4495877583822	64.3942415032504	4.19922067799637	0	0
"1990-07-30"	7.99990272	22	0.6348850611	285.688996970654	322.992084503174	17.4495877583822	64.3942415032504	4.19922067799637	0	0
"1990-07-30"	8.99989056	21.5	0.6348850611	285.688996970654	322.992084503174	17.4495877583822	64.3942415032504	4.19922067799637	0	0
"1990-07-30"	9.9998784	21.5	0.6348850611	285.688996970654	322.992084503174	17.4495877583822	64.3942415032504	4.19922067799637	0	0
"1990-08-15"	0	21	0.6471045666	256.583584944407	325.590001424154	18.8975095113119	61.7135557579731	2.90141503891425	0	0
"1990-08-15"	0.99998784	21	0.6471045666	256.583584944407	325.590001424154	18.8975095113119	61.7135557579731	2.90141503891425	0	0
"1990-08-15"	1.99997568	21	0.6471045666	256.583584944407	325.590001424154	18.8975095113119	61.7135557579731	2.90141503891425	0	0
"1990-08-15"	2.99996352	21	0.6471045666	256.583584944407	325.590001424154	18.8975095113119	61.7135557579731	2.90141503891425	0	0
"1990-08-15"	3.99995136	21	0.6471045666	256.583584944407	325.590001424154	18.8975095113119	61.7135557579731	2.90141503891425	0	0
"1990-08-15"	4.9999392	21	0.6471045666	256.583584944407	325.590001424154	18.8975095113119	61.7135557579731	2.90141503891425	0	0
"1990-08-15"	5.99992704	21	0.6471045666	256.583584944407	325.590001424154	18.8975095113119	61.7135557579731	2.90141503891425	0	0
"1990-08-15"	6.99991488	21	0.6471045666	256.583584944407	325.590001424154	18.8975095113119	61.7135557579731	2.90141503891425	0	0
"1990-08-15"	7.99990272	21	0.6471045666	256.583584944407	325.590001424154	18.8975095113119	61.7135557579731	2.90141503891425	0	0
"1990-08-15"	8.99989056	21	0.6471045666	256.583584944407	325.590001424154	18.8975095113119	61.7135557579731	2.90141503891425	0	0
"1990-08-15"	9.9998784	21	0.6471045666	256.583584944407	325.590001424154	18.8975095113119	61.7135557579731	2.90141503891425	0	0
"1990-09-04"	0	21	0.6562747547	221.712583382924	377.349999745687	23.7558405558268	77.9975830208017	3.91850935493548	0.000223599992692471	0
"1990-09-04"	0.99998784	21	0.6562747547	221.712583382924	377.349999745687	23.7558405558268	77.9975830208017	3.91850935493548	0.000223599992692471	0
"1990-09-04"	1.99997568	21	0.6562747547	221.712583382924	377.349999745687	23.7558405558268	77.9975830208017	3.91850935493548	0.000223599992692471	0
"1990-09-04"	2.99996352	21	0.6562747547	221.712583382924	377.349999745687	23.7558405558268	77.9975830208017	3.91850935493548	0.000223599992692471	0
"1990-09-04"	3.99995136	21	0.6562747547	221.712583382924	377.349999745687	23.7558405558268	77.9975830208017	3.91850935493548	0.000223599992692471	0
"1990-09-04"	4.9999392	21	0.6562747547	221.712583382924	377.349999745687	23.7558405558268	77.9975830208017	3.91850935493548	0.000223599992692471	0
"1990-09-04"	5.99992704	21	0.6562747547	221.712583382924	377.349999745687	23.7558405558268	77.9975830208017	3.91850935493548	0.000223599992692471	0
"1990-09-04"	6.99991488	21	0.6562747547	221.712583382924	377.349999745687	23.7558405558268	77.9975830208017	3.91850935493548	0.000223599992692471	0
