DateTime,wqx.id,Depth,temp,buoy,year4,month,daynum,flag_wtemp,week
1995-05-09,,0,7.8,FALSE,1995,5,129,,19
1995-05-09,,1,7.8,FALSE,1995,5,129,,19
1995-05-09,,2,7.8,FALSE,1995,5,129,,19
1995-05-09,,3,7.8,FALSE,1995,5,129,,19
1995-05-09,,4,7.8,FALSE,1995,5,129,,19
1995-05-09,,5,7.7,FALSE,1995,5,129,,19
1995-05-09,,6,7.7,FALSE,1995,5,129,,19
1995-05-09,,7,7.7,FALSE,1995,5,129,,19
1995-05-09,,8,7.7,FALSE,1995,5,129,,19
1995-05-09,,9,7.7,FALSE,1995,5,129,,19
1995-05-09,,10,7.7,FALSE,1995,5,129,,19
1995-05-09,,11,7.7,FALSE,1995,5,129,,19
1995-05-09,,12,7.7,FALSE,1995,5,129,,19
1995-05-09,,13,7.7,FALSE,1995,5,129,,19
1995-05-09,,14,7.6,FALSE,1995,5,129,,19
1995-05-09,,15,7.6,FALSE,1995,5,129,,19
1995-05-09,,16,7.6,FALSE,1995,5,129,,19
1995-05-09,,17,7.6,FALSE,1995,5,129,,19
1995-05-09,,18,7.6,FALSE,1995,5,129,,19
1995-05-09,,19,7.6,FALSE,1995,5,129,,19
1995-05-09,,20,7.6,FALSE,1995,5,129,,19
1995-05-09,,21,7.6,FALSE,1995,5,129,,19
1995-05-09,,22,7.6,FALSE,1995,5,129,,19
1995-05-09,,23,7.6,FALSE,1995,5,129,,19
1995-05-23,,0,14,FALSE,1995,5,143,,21
1995-05-23,,1,14,FALSE,1995,5,143,,21
1995-05-23,,2,14,FALSE,1995,5,143,,21
1995-05-23,,3,13.9,FALSE,1995,5,143,,21
1995-05-23,,4,13.9,FALSE,1995,5,143,,21
1995-05-23,,5,13.4,FALSE,1995,5,143,,21
1995-05-23,,6,13.3,FALSE,1995,5,143,,21
1995-05-23,,7,13.2,FALSE,1995,5,143,,21
1995-05-23,,8,13.1,FALSE,1995,5,143,,21
1995-06-06,,0,19.3,FALSE,1995,6,157,,23
1995-06-06,,1,18.7,FALSE,1995,6,157,,23
1995-06-06,,2,18,FALSE,1995,6,157,,23
1995-06-06,,3,17.9,FALSE,1995,6,157,,23
1995-06-06,,4,17.5,FALSE,1995,6,157,,23
1995-06-06,,5,15.6,FALSE,1995,6,157,,23
1995-06-06,,6,15.1,FALSE,1995,6,157,,23
1995-06-06,,7,14.9,FALSE,1995,6,157,,23
1995-06-06,,8,14.6,FALSE,1995,6,157,,23
1995-06-21,,0,27.6,FALSE,1995,6,172,,25
1995-06-21,,1,27.4,FALSE,1995,6,172,,25
1995-06-21,,2,25.6,FALSE,1995,6,172,,25
1995-06-21,,3,24.2,FALSE,1995,6,172,,25
1995-06-21,,4,22.3,FALSE,1995,6,172,,25
1995-06-21,,5,20.1,FALSE,1995,6,172,,25
1995-06-21,,6,18.4,FALSE,1995,6,172,,25
1995-06-21,,7,17.5,FALSE,1995,6,172,,25
1995-06-21,,8,16.5,FALSE,1995,6,172,,25
1995-07-06,,0,21.4,FALSE,1995,7,187,,27
1995-07-06,,1,21.5,FALSE,1995,7,187,,27
1995-07-06,,2,21.5,FALSE,1995,7,187,,27
1995-07-06,,3,21.5,FALSE,1995,7,187,,27
1995-07-06,,4,21.5,FALSE,1995,7,187,,27
1995-07-06,,5,21.5,FALSE,1995,7,187,,27
1995-07-06,,6,21.5,FALSE,1995,7,187,,27
1995-07-06,,7,21.5,FALSE,1995,7,187,,27
1995-07-06,,8,21.5,FALSE,1995,7,187,,27
1995-07-06,,9,21.5,FALSE,1995,7,187,,27
1995-07-06,,10,21.5,FALSE,1995,7,187,,27
1995-07-06,,11,21.4,FALSE,1995,7,187,,27
1995-07-06,,12,15.1,FALSE,1995,7,187,,27
1995-07-06,,13,14.2,FALSE,1995,7,187,,27
1995-07-06,,14,13.3,FALSE,1995,7,187,,27
1995-07-06,,15,12.9,FALSE,1995,7,187,,27
1995-07-06,,16,12.1,FALSE,1995,7,187,,27
1995-07-06,,17,11.6,FALSE,1995,7,187,,27
1995-07-06,,18,11.3,FALSE,1995,7,187,,27
1995-07-06,,19,11,FALSE,1995,7,187,,27
1995-07-06,,20,10.9,FALSE,1995,7,187,,27
1995-07-06,,21,10.9,FALSE,1995,7,187,,27
1995-07-06,,22,10.6,FALSE,1995,7,187,,27
1995-07-06,,23,10.6,FALSE,1995,7,187,,27
1995-07-06,,24,10.5,FALSE,1995,7,187,,27
1995-07-06,,25,10.4,FALSE,1995,7,187,,27
1995-07-18,,0,24.9,FALSE,1995,7,199,,29
1995-07-18,,1,25.1,FALSE,1995,7,199,,29
1995-07-18,,2,25.1,FALSE,1995,7,199,,29
1995-07-18,,3,25.1,FALSE,1995,7,199,,29
1995-07-18,,4,25.1,FALSE,1995,7,199,,29
1995-07-18,,5,25.1,FALSE,1995,7,199,,29
1995-07-18,,6,25.1,FALSE,1995,7,199,,29
1995-07-18,,7,25,FALSE,1995,7,199,,29
1995-07-18,,8,25,FALSE,1995,7,199,,29
1995-08-02,,0,25.5,FALSE,1995,8,214,,31
1995-08-02,,1,25.6,FALSE,1995,8,214,,31
1995-08-02,,2,25.6,FALSE,1995,8,214,,31
1995-08-02,,3,25.5,FALSE,1995,8,214,,31
1995-08-02,,4,25.6,FALSE,1995,8,214,,31
1995-08-02,,5,25.6,FALSE,1995,8,214,,31
1995-08-02,,6,25.6,FALSE,1995,8,214,,31
1995-08-02,,7,22.7,FALSE,1995,8,214,,31
1995-08-02,,8,21.5,FALSE,1995,8,214,,31
1995-08-14,,0,27.1,FALSE,1995,8,226,,33
1995-08-14,,1,27.1,FALSE,1995,8,226,,33
1995-08-14,,2,27.1,FALSE,1995,8,226,,33
1995-08-14,,3,27.1,FALSE,1995,8,226,,33
1995-08-14,,4,27,FALSE,1995,8,226,,33
1995-08-14,,5,26.9,FALSE,1995,8,226,,33
1995-08-14,,6,26.7,FALSE,1995,8,226,,33
1995-08-14,,7,24,FALSE,1995,8,226,,33
1995-08-14,,7.5,22.5,FALSE,1995,8,226,,33
1995-08-14,,8,22.1,FALSE,1995,8,226,,33
1995-08-30,,0,25,FALSE,1995,8,242,,35
1995-08-30,,1,25.1,FALSE,1995,8,242,,35
1995-08-30,,2,25.1,FALSE,1995,8,242,,35
1995-08-30,,3,25.1,FALSE,1995,8,242,,35
1995-08-30,,4,25.1,FALSE,1995,8,242,,35
1995-08-30,,5,25.1,FALSE,1995,8,242,,35
1995-08-30,,6,25,FALSE,1995,8,242,,35
1995-08-30,,7,25,FALSE,1995,8,242,,35
1995-08-30,,8,24.8,FALSE,1995,8,242,,35
1995-09-11,,0,20.8,FALSE,1995,9,254,,37
1995-09-11,,1,20.9,FALSE,1995,9,254,,37
1995-09-11,,2,20.9,FALSE,1995,9,254,,37
1995-09-11,,3,20.9,FALSE,1995,9,254,,37
1995-09-11,,4,20.9,FALSE,1995,9,254,,37
1995-09-11,,5,20.9,FALSE,1995,9,254,,37
1995-09-11,,6,20.9,FALSE,1995,9,254,,37
1995-09-11,,7,20.9,FALSE,1995,9,254,,37
1995-09-11,,8,20.9,FALSE,1995,9,254,,37
1995-09-11,,9,20.9,FALSE,1995,9,254,,37
1995-09-11,,10,20.9,FALSE,1995,9,254,,37
1995-09-11,,10.5,20.8,FALSE,1995,9,254,,37
1995-09-11,,11,18,FALSE,1995,9,254,,37
1995-09-11,,11.5,17.3,FALSE,1995,9,254,,37
1995-09-11,,12,15.6,FALSE,1995,9,254,,37
1995-09-11,,12.5,13.9,FALSE,1995,9,254,,37
1995-09-11,,13,13.6,FALSE,1995,9,254,,37
1995-09-11,,13.5,13.2,FALSE,1995,9,254,,37
1995-09-11,,14,12.9,FALSE,1995,9,254,,37
1995-09-11,,14.5,12.6,FALSE,1995,9,254,,37
1995-09-11,,15,12.4,FALSE,1995,9,254,,37
1995-09-11,,15.5,12.2,FALSE,1995,9,254,,37
1995-09-11,,16,12.1,FALSE,1995,9,254,,37
1995-09-11,,17,11.8,FALSE,1995,9,254,,37
1995-09-11,,18,11.6,FALSE,1995,9,254,,37
1995-09-11,,19,11.5,FALSE,1995,9,254,,37
1995-09-11,,20,11.3,FALSE,1995,9,254,,37
1995-09-11,,21,11.2,FALSE,1995,9,254,,37
1995-09-11,,22,11.2,FALSE,1995,9,254,,37
1995-09-11,,23,11.1,FALSE,1995,9,254,,37
1995-09-25,,0,16.1,FALSE,1995,9,268,,39
1995-09-25,,1,16.1,FALSE,1995,9,268,,39
1995-09-25,,2,16.1,FALSE,1995,9,268,,39
1995-09-25,,3,16.1,FALSE,1995,9,268,,39
1995-09-25,,4,16.1,FALSE,1995,9,268,,39
1995-09-25,,5,16.1,FALSE,1995,9,268,,39
1995-09-25,,6,16.1,FALSE,1995,9,268,,39
1995-09-25,,7,16.1,FALSE,1995,9,268,,39
1995-09-25,,8,16.1,FALSE,1995,9,268,,39
1995-10-11,,0,15.2,FALSE,1995,10,284,,41
1995-10-11,,1,15.2,FALSE,1995,10,284,,41
1995-10-11,,2,15.2,FALSE,1995,10,284,,41
1995-10-11,,3,15.1,FALSE,1995,10,284,,41
1995-10-11,,4,15.1,FALSE,1995,10,284,,41
1995-10-11,,5,15.1,FALSE,1995,10,284,,41
1995-10-11,,6,15.1,FALSE,1995,10,284,,41
1995-10-11,,7,15.1,FALSE,1995,10,284,,41
1995-10-11,,8,15,FALSE,1995,10,284,,41
1995-10-25,,0,11.4,FALSE,1995,10,298,,43
1995-10-25,,1,11.5,FALSE,1995,10,298,,43
1995-10-25,,2,11.5,FALSE,1995,10,298,,43
1995-10-25,,3,11.5,FALSE,1995,10,298,,43
1995-10-25,,4,11.5,FALSE,1995,10,298,,43
1995-10-25,,5,11.5,FALSE,1995,10,298,,43
1995-10-25,,6,11.5,FALSE,1995,10,298,,43
1995-10-25,,7,11.4,FALSE,1995,10,298,,43
1995-10-25,,8,11.4,FALSE,1995,10,298,,43
1995-11-10,,0,7.4,FALSE,1995,11,314,,45
1995-11-10,,1,7.4,FALSE,1995,11,314,,45
1995-11-10,,2,7.4,FALSE,1995,11,314,,45
1995-11-10,,3,7.4,FALSE,1995,11,314,,45
1995-11-10,,4,7.4,FALSE,1995,11,314,,45
1995-11-10,,5,7.4,FALSE,1995,11,314,,45
1995-11-10,,6,7.4,FALSE,1995,11,314,,45
1995-11-10,,7,7.4,FALSE,1995,11,314,,45
1995-11-10,,8,7.4,FALSE,1995,11,314,,45
1995-11-10,,9,7.4,FALSE,1995,11,314,,45
1995-11-10,,10,7.4,FALSE,1995,11,314,,45
1995-11-10,,11,7.4,FALSE,1995,11,314,,45
1995-11-10,,12,7.4,FALSE,1995,11,314,,45
1995-11-10,,13,7.4,FALSE,1995,11,314,,45
1995-11-10,,14,7.4,FALSE,1995,11,314,,45
1995-11-10,,15,7.4,FALSE,1995,11,314,,45
1995-11-10,,16,7.4,FALSE,1995,11,314,,45
1995-11-10,,17,7.4,FALSE,1995,11,314,,45
1995-11-10,,18,7.4,FALSE,1995,11,314,,45
1995-11-10,,19,7.4,FALSE,1995,11,314,,45
1995-11-10,,20,7.4,FALSE,1995,11,314,,45
1995-11-10,,21,7.4,FALSE,1995,11,314,,45
1995-11-10,,22,7.4,FALSE,1995,11,314,,45
1995-11-10,,23,7.4,FALSE,1995,11,314,,45
1995-12-06,,0,2.3,FALSE,1995,12,340,,49
1995-12-06,,4,2.3,FALSE,1995,12,340,,49
1995-12-06,,8,2.3,FALSE,1995,12,340,,49
1996-04-09,,0,4.2,FALSE,1996,4,100,,15
1996-04-09,,1,3.9,FALSE,1996,4,100,,15
1996-04-09,,2,3.9,FALSE,1996,4,100,,15
1996-04-09,,3,3.8,FALSE,1996,4,100,,15
1996-04-09,,4,3.8,FALSE,1996,4,100,,15
1996-04-09,,5,3.8,FALSE,1996,4,100,,15
1996-04-09,,6,3.8,FALSE,1996,4,100,,15
1996-04-09,,7,3.7,FALSE,1996,4,100,,15
1996-04-09,,8,3.7,FALSE,1996,4,100,,15
1996-04-17,,0,4.6,FALSE,1996,4,108,,16
1996-04-17,,1,4.5,FALSE,1996,4,108,,16
1996-04-17,,2,4.5,FALSE,1996,4,108,,16
1996-04-17,,3,4.5,FALSE,1996,4,108,,16
1996-04-17,,4,4.5,FALSE,1996,4,108,,16
1996-04-17,,5,4.5,FALSE,1996,4,108,,16
1996-04-17,,6,4.5,FALSE,1996,4,108,,16
1996-04-17,,7,4.5,FALSE,1996,4,108,,16
1996-04-17,,8,4.5,FALSE,1996,4,108,,16
1996-05-01,,0,7.3,FALSE,1996,5,122,,18
1996-05-01,,1,7.3,FALSE,1996,5,122,,18
1996-05-01,,2,7.3,FALSE,1996,5,122,,18
1996-05-01,,3,7.3,FALSE,1996,5,122,,18
1996-05-01,,4,7.3,FALSE,1996,5,122,,18
1996-05-01,,5,7.3,FALSE,1996,5,122,,18
1996-05-01,,6,7.3,FALSE,1996,5,122,,18
1996-05-01,,7,7.3,FALSE,1996,5,122,,18
1996-05-01,,8,7.3,FALSE,1996,5,122,,18
1996-05-01,,9,7.3,FALSE,1996,5,122,,18
1996-05-01,,10,7.3,FALSE,1996,5,122,,18
1996-05-01,,11,7.3,FALSE,1996,5,122,,18
1996-05-01,,12,7.3,FALSE,1996,5,122,,18
1996-05-01,,13,7.3,FALSE,1996,5,122,,18
1996-05-01,,14,7.3,FALSE,1996,5,122,,18
1996-05-01,,15,7.3,FALSE,1996,5,122,,18
1996-05-01,,16,7.3,FALSE,1996,5,122,,18
1996-05-01,,17,7.3,FALSE,1996,5,122,,18
1996-05-01,,18,7.3,FALSE,1996,5,122,,18
1996-05-01,,19,7.3,FALSE,1996,5,122,,18
1996-05-01,,20,7.2,FALSE,1996,5,122,,18
1996-05-01,,21,7.2,FALSE,1996,5,122,,18
1996-05-01,,22,7.2,FALSE,1996,5,122,,18
1996-05-01,,23,7.2,FALSE,1996,5,122,,18
1996-05-01,,24,7.2,FALSE,1996,5,122,,18
1996-05-14,,0,9.1,FALSE,1996,5,135,,20
1996-05-14,,1,9.1,FALSE,1996,5,135,,20
1996-05-14,,2,9.1,FALSE,1996,5,135,,20
1996-05-14,,3,9,FALSE,1996,5,135,,20
1996-05-14,,4,9,FALSE,1996,5,135,,20
1996-05-14,,5,9,FALSE,1996,5,135,,20
1996-05-14,,6,9,FALSE,1996,5,135,,20
1996-05-14,,7,9,FALSE,1996,5,135,,20
1996-05-14,,8,9,FALSE,1996,5,135,,20
1996-05-28,,0,11.6,FALSE,1996,5,149,,22
1996-05-28,,1,11.6,FALSE,1996,5,149,,22
1996-05-28,,2,11.6,FALSE,1996,5,149,,22
1996-05-28,,3,11.6,FALSE,1996,5,149,,22
1996-05-28,,4,11.6,FALSE,1996,5,149,,22
1996-05-28,,5,11.6,FALSE,1996,5,149,,22
1996-05-28,,6,11.6,FALSE,1996,5,149,,22
1996-05-28,,7,11.6,FALSE,1996,5,149,,22
1996-05-28,,8,11.6,FALSE,1996,5,149,,22
1996-06-10,,0,14.8,FALSE,1996,6,162,,24
1996-06-10,,1,14.7,FALSE,1996,6,162,,24
1996-06-10,,2,14.7,FALSE,1996,6,162,,24
1996-06-10,,3,14.7,FALSE,1996,6,162,,24
1996-06-10,,4,14.7,FALSE,1996,6,162,,24
1996-06-10,,5,14.6,FALSE,1996,6,162,,24
1996-06-10,,6,14.6,FALSE,1996,6,162,,24
1996-06-10,,7,14.6,FALSE,1996,6,162,,24
1996-06-10,,8,14.5,FALSE,1996,6,162,,24
1996-06-26,,0,21,FALSE,1996,6,178,,26
1996-06-26,,1,20.9,FALSE,1996,6,178,,26
1996-06-26,,2,20.8,FALSE,1996,6,178,,26
1996-06-26,,3,20.7,FALSE,1996,6,178,,26
1996-06-26,,4,20.7,FALSE,1996,6,178,,26
1996-06-26,,5,20.5,FALSE,1996,6,178,,26
1996-06-26,,6,20.3,FALSE,1996,6,178,,26
1996-06-26,,7,19.2,FALSE,1996,6,178,,26
1996-06-26,,8,16.1,FALSE,1996,6,178,,26
1996-07-08,,0,24.3,FALSE,1996,7,190,,28
1996-07-08,,1,24.3,FALSE,1996,7,190,,28
1996-07-08,,2,24.3,FALSE,1996,7,190,,28
1996-07-08,,3,24.3,FALSE,1996,7,190,,28
1996-07-08,,4,24.3,FALSE,1996,7,190,,28
1996-07-08,,5,24.3,FALSE,1996,7,190,,28
1996-07-08,,6,24.3,FALSE,1996,7,190,,28
1996-07-08,,7,24.3,FALSE,1996,7,190,,28
1996-07-08,,8,22.7,FALSE,1996,7,190,,28
1996-07-08,,9,17,FALSE,1996,7,190,,28
1996-07-08,,10,15.2,FALSE,1996,7,190,,28
1996-07-08,,11,13.6,FALSE,1996,7,190,,28
1996-07-08,,12,12.8,FALSE,1996,7,190,,28
1996-07-08,,13,12.6,FALSE,1996,7,190,,28
1996-07-08,,14,12.3,FALSE,1996,7,190,,28
1996-07-08,,15,12,FALSE,1996,7,190,,28
1996-07-08,,16,11.6,FALSE,1996,7,190,,28
1996-07-08,,17,11.4,FALSE,1996,7,190,,28
1996-07-08,,18,11.2,FALSE,1996,7,190,,28
1996-07-08,,19,11.1,FALSE,1996,7,190,,28
1996-07-08,,20,11,FALSE,1996,7,190,,28
1996-07-08,,21,10.8,FALSE,1996,7,190,,28
1996-07-08,,22,10.7,FALSE,1996,7,190,,28
1996-07-08,,24.5,10.4,FALSE,1996,7,190,,28
1996-07-22,,0,22.6,FALSE,1996,7,204,,30
1996-07-22,,1,22.7,FALSE,1996,7,204,,30
1996-07-22,,2,22.7,FALSE,1996,7,204,,30
1996-07-22,,3,22.7,FALSE,1996,7,204,,30
1996-07-22,,4,22.7,FALSE,1996,7,204,,30
1996-07-22,,5,22.6,FALSE,1996,7,204,,30
1996-07-22,,6,22.6,FALSE,1996,7,204,,30
1996-07-22,,7,22.6,FALSE,1996,7,204,,30
1996-07-22,,8,21.9,FALSE,1996,7,204,,30
1996-08-05,,0,22.5,FALSE,1996,8,218,,32
1996-08-05,,1,22.5,FALSE,1996,8,218,,32
1996-08-05,,2,22.5,FALSE,1996,8,218,,32
1996-08-05,,3,22.4,FALSE,1996,8,218,,32
1996-08-05,,4,22.4,FALSE,1996,8,218,,32
1996-08-05,,5,22.4,FALSE,1996,8,218,,32
1996-08-05,,6,22.4,FALSE,1996,8,218,,32
1996-08-05,,7,22.3,FALSE,1996,8,218,,32
1996-08-05,,8,22.1,FALSE,1996,8,218,,32
1996-08-19,,0,23.3,FALSE,1996,8,232,,34
1996-08-19,,1,23.2,FALSE,1996,8,232,,34
1996-08-19,,2,23.2,FALSE,1996,8,232,,34
1996-08-19,,3,23.2,FALSE,1996,8,232,,34
1996-08-19,,4,23.2,FALSE,1996,8,232,,34
1996-08-19,,5,23.2,FALSE,1996,8,232,,34
1996-08-19,,6,23.1,FALSE,1996,8,232,,34
1996-08-19,,7,23.1,FALSE,1996,8,232,,34
1996-08-19,,8,22.9,FALSE,1996,8,232,,34
1996-09-05,,0,26.2,FALSE,1996,9,249,,36
1996-09-05,,1,25.1,FALSE,1996,9,249,,36
1996-09-05,,2,24.2,FALSE,1996,9,249,,36
1996-09-05,,3,23.9,FALSE,1996,9,249,,36
1996-09-05,,4,23.7,FALSE,1996,9,249,,36
1996-09-05,,5,23.5,FALSE,1996,9,249,,36
1996-09-05,,6,23.5,FALSE,1996,9,249,,36
1996-09-05,,6.5,23.2,FALSE,1996,9,249,,36
1996-09-05,,7,23.1,FALSE,1996,9,249,,36
1996-09-05,,8,22.2,FALSE,1996,9,249,,36
1996-09-05,,9,21.3,FALSE,1996,9,249,,36
1996-09-05,,10,18.4,FALSE,1996,9,249,,36
1996-09-05,,11,15.2,FALSE,1996,9,249,,36
1996-09-05,,12,13.6,FALSE,1996,9,249,,36
1996-09-05,,13,12.9,FALSE,1996,9,249,,36
1996-09-05,,14,12.4,FALSE,1996,9,249,,36
1996-09-05,,15,12,FALSE,1996,9,249,,36
1996-09-05,,16,11.6,FALSE,1996,9,249,,36
1996-09-05,,17,11.4,FALSE,1996,9,249,,36
1996-09-05,,18,11.1,FALSE,1996,9,249,,36
1996-09-05,,19,11,FALSE,1996,9,249,,36
1996-09-05,,20,10.9,FALSE,1996,9,249,,36
1996-09-05,,21,10.8,FALSE,1996,9,249,,36
1996-09-05,,22,10.6,FALSE,1996,9,249,,36
1996-09-16,,0,19,FALSE,1996,9,260,,38
1996-09-16,,1,19,FALSE,1996,9,260,,38
1996-09-16,,2,19,FALSE,1996,9,260,,38
1996-09-16,,3,19.1,FALSE,1996,9,260,,38
1996-09-16,,4,19.1,FALSE,1996,9,260,,38
1996-09-16,,5,19.1,FALSE,1996,9,260,,38
1996-09-16,,6,19.1,FALSE,1996,9,260,,38
1996-09-16,,7,19.1,FALSE,1996,9,260,,38
1996-09-16,,8,19.1,FALSE,1996,9,260,,38
1996-10-16,,0,14.8,FALSE,1996,10,290,,42
1996-10-16,,1,14.6,FALSE,1996,10,290,,42
1996-10-16,,2,14.1,FALSE,1996,10,290,,42
1996-10-16,,3,14,FALSE,1996,10,290,,42
1996-10-16,,4,14,FALSE,1996,10,290,,42
1996-10-16,,5,14,FALSE,1996,10,290,,42
1996-10-16,,6,13.9,FALSE,1996,10,290,,42
1996-10-16,,7,13.8,FALSE,1996,10,290,,42
1996-10-16,,8,13.8,FALSE,1996,10,290,,42
1996-11-08,,0,8.9,FALSE,1996,11,313,,45
1996-11-08,,1,9,FALSE,1996,11,313,,45
1996-11-08,,2,9,FALSE,1996,11,313,,45
1996-11-08,,3,9,FALSE,1996,11,313,,45
1996-11-08,,4,9,FALSE,1996,11,313,,45
1996-11-08,,5,9,FALSE,1996,11,313,,45
1996-11-08,,6,9,FALSE,1996,11,313,,45
1996-11-08,,7,9,FALSE,1996,11,313,,45
1996-11-08,,8,9,FALSE,1996,11,313,,45
1996-11-08,,9,9,FALSE,1996,11,313,,45
1996-11-08,,10,9,FALSE,1996,11,313,,45
1996-11-08,,11,9,FALSE,1996,11,313,,45
1996-11-08,,12,9,FALSE,1996,11,313,,45
1996-11-08,,13,9,FALSE,1996,11,313,,45
1996-11-08,,14,9,FALSE,1996,11,313,,45
1996-11-08,,15,9,FALSE,1996,11,313,,45
1996-11-08,,16,9,FALSE,1996,11,313,,45
1996-11-08,,17,9,FALSE,1996,11,313,,45
1996-11-08,,18,9,FALSE,1996,11,313,,45
1996-11-08,,19,9,FALSE,1996,11,313,,45
1996-11-08,,20,9,FALSE,1996,11,313,,45
1996-11-08,,21,9,FALSE,1996,11,313,,45
1996-11-08,,22,9,FALSE,1996,11,313,,45
1996-11-25,,0,4.3,FALSE,1996,11,330,,48
1996-11-25,,1,4.2,FALSE,1996,11,330,,48
1996-11-25,,2,4.3,FALSE,1996,11,330,,48
1996-11-25,,3,4.3,FALSE,1996,11,330,,48
1996-11-25,,4,4.2,FALSE,1996,11,330,,48
1996-11-25,,5,4.2,FALSE,1996,11,330,,48
1996-11-25,,6,4.2,FALSE,1996,11,330,,48
1996-11-25,,7,4.2,FALSE,1996,11,330,,48
1996-11-25,,8,4.2,FALSE,1996,11,330,,48
1997-01-14,,0,0.2,FALSE,1997,1,14,,2
1997-01-14,,1,0.4,FALSE,1997,1,14,,2
1997-01-14,,2,0.5,FALSE,1997,1,14,,2
1997-01-14,,3,0.5,FALSE,1997,1,14,,2
1997-01-14,,4,0.6,FALSE,1997,1,14,,2
1997-01-14,,5,0.6,FALSE,1997,1,14,,2
1997-01-14,,6,0.6,FALSE,1997,1,14,,2
1997-01-14,,7,0.6,FALSE,1997,1,14,,2
1997-01-14,,8,0.6,FALSE,1997,1,14,,2
1997-01-14,,9,0.6,FALSE,1997,1,14,,2
1997-01-14,,10,0.7,FALSE,1997,1,14,,2
1997-01-14,,11,0.7,FALSE,1997,1,14,,2
1997-01-14,,12,0.7,FALSE,1997,1,14,,2
1997-01-14,,13,0.7,FALSE,1997,1,14,,2
1997-01-14,,14,0.8,FALSE,1997,1,14,,2
1997-01-14,,15,0.9,FALSE,1997,1,14,,2
1997-01-14,,16,1,FALSE,1997,1,14,,2
1997-01-14,,17,1.1,FALSE,1997,1,14,,2
1997-01-14,,18,1.3,FALSE,1997,1,14,,2
1997-01-14,,19,1.4,FALSE,1997,1,14,,2
1997-01-14,,20,1.5,FALSE,1997,1,14,,2
1997-01-14,,21,1.5,FALSE,1997,1,14,,2
1997-01-14,,22,1.5,FALSE,1997,1,14,,2
1997-01-14,,23,1.8,FALSE,1997,1,14,,2
1997-01-14,,24,2.2,FALSE,1997,1,14,,2
1997-02-17,,0,0.4,FALSE,1997,2,48,,7
1997-02-17,,1,0.6,FALSE,1997,2,48,,7
1997-02-17,,2,0.9,FALSE,1997,2,48,,7
1997-02-17,,3,1,FALSE,1997,2,48,,7
1997-02-17,,4,1,FALSE,1997,2,48,,7
1997-02-17,,5,1,FALSE,1997,2,48,,7
1997-02-17,,6,1,FALSE,1997,2,48,,7
1997-02-17,,7,1,FALSE,1997,2,48,,7
1997-02-17,,8,1,FALSE,1997,2,48,,7
1997-04-09,,0,4,FALSE,1997,4,99,,15
1997-04-09,,1,3.9,FALSE,1997,4,99,,15
1997-04-09,,2,3.9,FALSE,1997,4,99,,15
1997-04-09,,3,3.8,FALSE,1997,4,99,,15
1997-04-09,,4,3.8,FALSE,1997,4,99,,15
1997-04-09,,5,3.8,FALSE,1997,4,99,,15
1997-04-09,,6,3.8,FALSE,1997,4,99,,15
1997-04-09,,7,3.8,FALSE,1997,4,99,,15
1997-04-09,,8,3.8,FALSE,1997,4,99,,15
1997-04-21,,0,5.6,FALSE,1997,4,111,,16
1997-04-21,,1,5.5,FALSE,1997,4,111,,16
1997-04-21,,2,5.4,FALSE,1997,4,111,,16
1997-04-21,,3,5.3,FALSE,1997,4,111,,16
1997-04-21,,4,5.1,FALSE,1997,4,111,,16
1997-04-21,,5,5.1,FALSE,1997,4,111,,16
1997-04-21,,6,5.1,FALSE,1997,4,111,,16
1997-04-21,,7,5,FALSE,1997,4,111,,16
1997-04-21,,8,4.9,FALSE,1997,4,111,,16
1997-05-02,,0,7.9,FALSE,1997,5,122,,18
1997-05-02,,1,7.9,FALSE,1997,5,122,,18
1997-05-02,,2,7.9,FALSE,1997,5,122,,18
1997-05-02,,3,7.9,FALSE,1997,5,122,,18
1997-05-02,,4,7.8,FALSE,1997,5,122,,18
1997-05-02,,5,7.7,FALSE,1997,5,122,,18
1997-05-02,,6,7.7,FALSE,1997,5,122,,18
1997-05-02,,7,7.7,FALSE,1997,5,122,,18
1997-05-02,,8,7.6,FALSE,1997,5,122,,18
1997-05-02,,9,7.6,FALSE,1997,5,122,,18
1997-05-02,,10,7.6,FALSE,1997,5,122,,18
1997-05-02,,11,7.6,FALSE,1997,5,122,,18
1997-05-02,,12,7.5,FALSE,1997,5,122,,18
1997-05-02,,13,7.5,FALSE,1997,5,122,,18
1997-05-02,,14,7.5,FALSE,1997,5,122,,18
1997-05-02,,15,7.5,FALSE,1997,5,122,,18
1997-05-02,,16,7.5,FALSE,1997,5,122,,18
1997-05-02,,17,7.5,FALSE,1997,5,122,,18
1997-05-02,,18,7.4,FALSE,1997,5,122,,18
1997-05-02,,19,7.4,FALSE,1997,5,122,,18
1997-05-02,,20,7.4,FALSE,1997,5,122,,18
1997-05-02,,21,7.2,FALSE,1997,5,122,,18
1997-05-02,,22,7.1,FALSE,1997,5,122,,18
1997-05-13,,0,11.1,FALSE,1997,5,133,,19
1997-05-13,,1,10.3,FALSE,1997,5,133,,19
1997-05-13,,2,10.1,FALSE,1997,5,133,,19
1997-05-13,,3,10,FALSE,1997,5,133,,19
1997-05-13,,4,10,FALSE,1997,5,133,,19
1997-05-13,,5,10,FALSE,1997,5,133,,19
1997-05-13,,6,10,FALSE,1997,5,133,,19
1997-05-13,,7,10,FALSE,1997,5,133,,19
