time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-01-04 00:00:00,45.406875,180.075416666667,-27.2104166666666,80.6117032473312,3.23366528348293,0,0
1979-01-05 00:00:00,27.684875,208.285416666667,-21.5658333333333,80.6036253322594,4.81558037968496,0,0
1979-01-06 00:00:00,58.3789166666667,175.960833333333,-24.3491666666666,76.7845755117725,5.82887163306405,0,0
1979-01-07 00:00:00,70.23975,163.680833333333,-24.51625,79.4569061968767,5.31491201685149,0,0
1979-01-08 00:00:00,46.4472916666667,218.319166666667,-20.4808333333333,80.0940069930017,5.58691192156008,0,0
1979-01-09 00:00:00,57.1590833333333,198.691666666667,-19.6595833333333,79.2495329592723,3.33119459710166,0,0.002679
1979-01-10 00:00:00,23.6129583333333,216.484166666667,-20.44125,81.8579677302592,4.42261196563111,0,0.002937
1979-01-11 00:00:00,59.9785833333333,196.088333333333,-19.6929166666666,81.6336971458639,4.40841221441084,0,0
1979-01-12 00:00:00,57.84875,190.646666666667,-23.2470833333333,80.818077035498,3.73509310305901,0,0
1979-01-13 00:00:00,72.1591666666667,170.02625,-24.4875,79.6764867615675,2.86675096133794,0,0
1979-01-14 00:00:00,46.7964166666667,184.133333333333,-23.1954166666666,75.6878166880219,2.06941654590613,0,0.001124
1979-01-15 00:00:00,77.2179166666667,144.559166666667,-25.4854166666666,76.9373497365254,2.75932063003104,0,0
1979-01-16 00:00:00,67.5539583333333,173.450833333333,-26.1704166666666,80.2967251562311,4.53473631762702,0,0
1979-01-17 00:00:00,80.4685833333333,169.009166666667,-24.40875,80.6576555543694,4.35277727525187,0,0
1979-01-18 00:00:00,78.2912916666667,140.067916666667,-28.8904166666666,77.4412812274218,2.98782511921586,0,0.003881
1979-01-19 00:00:00,65.4090833333333,217.79875,-17.52,83.6241070942412,2.86989541012441,0,0.027071
1979-01-20 00:00:00,76.4994166666667,169.05375,-20.31,78.2934200175004,4.04881217032842,0,0.003601
1979-01-21 00:00:00,44.0167916666667,262.45125,-9.72416666666664,87.9283498567324,3.68460561650437,0,0.027572
1979-01-22 00:00:00,23.98625,268.911666666667,-7.56833333333331,89.6010713963029,1.68103427629612,0,0.00237
1979-01-23 00:00:00,46.8884583333333,272.899583333333,-7.03249999999998,92.1118587004031,3.64705124061455,0,0.016484
1979-01-24 00:00:00,65.303375,243.237916666667,-10.9108333333333,88.3115398592511,3.06826088994589,0,0
1979-01-25 00:00:00,70.8167083333333,216.162916666667,-17.0804166666666,84.3605409880774,3.29821812643259,0,0
1979-01-26 00:00:00,85.2770416666667,191.714583333333,-19.6533333333333,79.2070724562607,2.76197252271074,0,0
1979-01-27 00:00:00,57.2178333333333,190.121666666667,-20.9883333333333,74.2557876867931,2.17315232199716,0,0.000428
1979-01-28 00:00:00,57.3266666666667,266.83375,-10.3691666666666,82.6672109416904,1.95815866593454,0,0.010339
1979-01-29 00:00:00,67.39075,271.83125,-8.21291666666664,89.237987877741,3.39602868345295,0,0.028027
1979-01-30 00:00:00,38.3319583333333,260.95,-9.61291666666664,87.8923773112824,3.93375005361199,0,0.010634
1979-01-31 00:00:00,23.23375,257.43875,-11.4575,88.8792770398047,2.29467397180843,0,0.001718
1979-02-01 00:00:00,46.7029166666667,254.07875,-12.0220833333333,87.1400389800674,2.1115537406914,0,0
1979-02-02 00:00:00,46.5989583333333,241.244166666667,-13.9316666666666,86.2626112758639,2.56593759706709,0,0.0015
1979-02-03 00:00:00,77.22725,235.370416666667,-13.5075,79.5376364093407,2.61447062830375,0,0.001144
1979-02-04 00:00:00,59.8857916666667,239.802083333333,-14.18125,83.134143659246,2.31406115594896,0,0.002935
